squareMeters,rooms,type,longitude,hasElevator,poiCount,hasSecurity,hasParkingSpace,buildYear,centreDistance,city_encoded
39.5,2.0,2.0,19.4728348530432,0.0,5.0,0,0,,4.0,413154.8083261058
38.0,2.0,1.0,20.9674757,0.0,12.0,0,0,1970.0,4.66,923794.7879754602
39.26,2.0,3.0,19.4554046,0.0,38.0,0,0,,2.36,413154.8083261058
27.7,1.0,0.0,21.17164,0.0,10.0,0,0,1968.0,11.6,923794.7879754602
37.94,2.0,1.0,14.6692962,0.0,0.0,0,0,2008.0,7.93,500654.9549763033
98.98,5.0,2.0,21.00855,0.0,89.0,1,0,1913.0,0.55,923794.7879754602
41.5,2.0,0.0,16.86071,0.0,0.0,0,0,,6.36,568970.2777777778
54.1,3.0,1.0,14.6626404,0.0,15.0,0,1,2006.0,8.22,500654.9549763033
90.0,5.0,0.0,19.9449799,0.0,94.0,0,0,,1.14,747427.8625277162
26.0,1.0,1.0,19.946205,0.0,4.0,0,1,2022.0,3.97,747427.8625277162
90.3,3.0,3.0,20.9961,1.0,20.0,1,1,2007.0,2.91,923794.7879754602
64.41,3.0,1.0,20.92397784,1.0,19.0,0,0,1986.0,6.08,923794.7879754602
94.03,5.0,2.0,14.5285865,0.0,10.0,0,0,1930.0,2.98,500654.9549763033
43.8,2.0,1.0,19.891836,1.0,9.0,0,0,2018.0,4.81,747427.8625277162
103.23,5.0,2.0,19.4546546,0.0,65.0,0,1,1902.0,1.79,413154.8083261058
44.67,2.0,1.0,19.4474777766686,1.0,23.0,0,1,1978.0,1.61,413154.8083261058
61.0,3.0,0.0,18.435832367617,0.0,0.0,0,0,,7.35,657043.248427673
38.0,2.0,1.0,16.905481,0.0,10.0,0,0,2006.0,6.07,568970.2777777778
33.0,1.0,1.0,18.57506275,0.0,1.0,0,1,2009.0,6.03,737720.9866291344
33.0,1.0,0.0,18.60255,0.0,8.0,0,0,2020.0,4.39,737720.9866291344
45.5,2.0,0.0,18.60948,0.0,1.0,0,0,2010.0,6.08,737720.9866291344
38.0,2.0,2.0,18.65548,0.0,10.0,0,0,,0.99,737720.9866291344
61.0,2.0,1.0,20.93882,1.0,22.0,1,0,2006.0,8.06,923794.7879754602
26.9,1.0,1.0,19.9681,0.0,7.0,0,0,1975.0,2.89,747427.8625277162
48.0,2.0,0.0,20.99343,0.0,15.0,0,0,2023.0,5.82,923794.7879754602
53.52,3.0,1.0,18.47294,0.0,0.0,0,0,1974.0,4.88,657043.248427673
36.0,2.0,2.0,17.0923635,0.0,3.0,0,1,1936.0,5.57,663522.8989361703
36.0,2.0,1.0,17.0143368,1.0,12.0,0,0,,1.1,663522.8989361703
102.0,4.0,2.0,19.4469,0.0,22.0,0,0,1923.0,0.99,413154.8083261058
50.5,3.0,1.0,17.9674976,0.0,14.0,0,0,1948.0,2.32,411446.35302390996
41.0,2.0,1.0,21.0347,1.0,4.0,0,1,1964.0,4.68,923794.7879754602
36.49,2.0,3.0,19.51365914,1.0,2.0,0,0,2015.0,4.22,413154.8083261058
63.0,2.0,0.0,18.00731,0.0,46.0,0,0,,0.45,411446.35302390996
38.18,2.0,3.0,20.9808457,1.0,54.0,0,1,2017.0,1.58,923794.7879754602
96.0,4.0,1.0,18.44868,0.0,0.0,0,0,2004.0,6.48,657043.248427673
75.0,3.0,2.0,18.0079,0.0,54.0,0,0,1905.0,0.65,411446.35302390996
60.43,3.0,1.0,22.5929619,1.0,16.0,0,0,1987.0,2.25,491590.74011299433
52.0,3.0,1.0,19.918391,0.0,1.0,0,0,1950.0,4.85,747427.8625277162
75.0,4.0,0.0,23.1822,0.0,28.0,0,1,,2.47,445351.94527363183
64.0,3.0,2.0,18.5809,0.0,9.0,1,1,1958.0,8.5,737720.9866291344
52.09,2.0,2.0,17.03243788,0.0,13.0,0,1,1900.0,1.78,663522.8989361703
57.3,2.0,1.0,20.94005954,1.0,7.0,0,1,2004.0,13.52,923794.7879754602
52.97,3.0,1.0,18.0548717,0.0,14.0,0,0,,4.04,411446.35302390996
30.0,2.0,2.0,21.08309641,0.0,45.0,0,0,1952.0,5.69,923794.7879754602
42.2,2.0,1.0,18.0270384,0.0,4.0,0,0,,2.64,411446.35302390996
65.76,3.0,1.0,18.44096,1.0,0.0,0,0,2015.0,7.03,657043.248427673
119.0,6.0,2.0,19.9525206,0.0,44.0,0,0,1921.0,1.55,747427.8625277162
54.16,2.0,3.0,20.95911,1.0,18.0,0,0,2020.0,4.85,923794.7879754602
53.0,3.0,0.0,18.048177,0.0,19.0,0,0,,3.2,411446.35302390996
61.59,2.0,3.0,21.0306241,1.0,28.0,0,1,2003.0,8.29,923794.7879754602
60.0,3.0,1.0,19.0397,0.0,14.0,0,0,,1.69,442685.6430594901
52.8,3.0,1.0,18.0348582,0.0,16.0,0,0,,2.67,411446.35302390996
91.9,4.0,2.0,16.8965306,0.0,24.0,0,1,1935.0,2.75,568970.2777777778
52.0,3.0,1.0,18.50036,0.0,0.0,0,0,1975.0,4.46,657043.248427673
28.0,3.0,3.0,19.8802,0.0,2.0,1,0,,5.83,747427.8625277162
50.0,2.0,0.0,21.1116284,0.0,0.0,0,1,2008.0,11.18,923794.7879754602
34.6,1.0,1.0,16.8646049855192,0.0,15.0,0,0,1985.0,4.85,568970.2777777778
55.0,3.0,1.0,23.13085436,0.0,12.0,0,0,1998.0,2.8,445351.94527363183
57.0,3.0,0.0,21.05746,0.0,11.0,0,0,1976.0,6.98,923794.7879754602
106.0,4.0,1.0,21.1782251,0.0,0.0,0,1,2002.0,12.54,923794.7879754602
38.0,2.0,0.0,20.95403,0.0,11.0,0,0,,3.38,923794.7879754602
54.3,3.0,0.0,17.99348,0.0,9.0,0,1,1980.0,1.5,411446.35302390996
37.0,2.0,0.0,17.01389,0.0,22.0,0,0,1980.0,1.12,663522.8989361703
52.3,4.0,2.0,18.55809,0.0,4.0,0,0,1920.0,9.84,737720.9866291344
30.0,2.0,1.0,18.0548717,0.0,14.0,0,0,,4.04,411446.35302390996
65.0,3.0,0.0,20.9113297,0.0,15.0,0,0,1993.0,6.36,923794.7879754602
84.0,5.0,0.0,17.0257531,0.0,112.0,0,0,1993.0,0.28,663522.8989361703
44.97,3.0,0.0,19.99759,0.0,6.0,0,0,2022.0,4.36,747427.8625277162
102.0,5.0,1.0,19.9024,0.0,17.0,0,1,,3.37,747427.8625277162
67.3,3.0,1.0,20.9896,1.0,11.0,0,1,2016.0,5.71,923794.7879754602
29.0,1.0,1.0,20.9992645,1.0,15.0,0,0,1968.0,2.66,923794.7879754602
52.52,2.0,0.0,19.95645646,1.0,8.0,1,1,2013.0,4.49,747427.8625277162
54.0,2.0,1.0,19.9918617,0.0,11.0,0,0,,5.7,747427.8625277162
48.7,3.0,1.0,14.6692962,0.0,0.0,0,0,1980.0,7.93,500654.9549763033
44.3,2.0,1.0,21.0112,1.0,84.0,1,0,1960.0,0.63,923794.7879754602
54.0,3.0,1.0,20.996,1.0,67.0,0,1,1968.0,0.53,923794.7879754602
69.0,3.0,2.0,19.9290725310751,0.0,22.0,1,0,,0.87,747427.8625277162
37.9,2.0,1.0,20.00769997,1.0,5.0,0,1,2022.0,5.11,747427.8625277162
53.0,2.0,3.0,21.0798,1.0,8.0,1,1,2013.0,7.03,923794.7879754602
68.5,3.0,3.0,19.8943791,1.0,5.0,0,1,2023.0,3.48,747427.8625277162
70.0,3.0,1.0,20.8628079616471,1.0,11.0,0,1,2005.0,10.37,923794.7879754602
31.3,1.0,0.0,18.6502,1.0,0.0,0,0,,4.32,737720.9866291344
60.01,3.0,0.0,18.44739,0.0,0.0,0,0,,6.16,657043.248427673
44.03,2.0,1.0,17.0132445,1.0,12.0,1,1,2022.0,1.63,663522.8989361703
49.0,3.0,2.0,18.6696876134425,0.0,7.0,0,0,1910.0,0.99,737720.9866291344
140.0,5.0,2.0,16.9195,0.0,24.0,0,0,1900.0,2.06,568970.2777777778
137.4,6.0,3.0,18.4849,0.0,6.0,0,0,,6.85,657043.248427673
53.0,3.0,0.0,18.03909,0.0,12.0,0,0,,3.11,411446.35302390996
100.3,5.0,0.0,18.60068,0.0,45.0,0,0,1900.0,4.81,737720.9866291344
33.38,1.0,1.0,19.97086,1.0,12.0,0,0,2022.0,2.5,747427.8625277162
88.1,5.0,2.0,16.93122,0.0,139.0,0,0,1910.0,0.4,568970.2777777778
43.0,2.0,3.0,19.0870842,0.0,0.0,0,0,,5.18,442685.6430594901
49.77,2.0,1.0,20.02742666,0.0,15.0,0,1,1980.0,6.85,747427.8625277162
67.5,3.0,2.0,19.9441,0.0,125.0,0,1,,0.84,747427.8625277162
52.5,3.0,0.0,18.50585,0.0,0.0,0,0,1985.0,4.13,657043.248427673
47.38,2.0,1.0,21.0078988,1.0,63.0,0,1,1960.0,0.48,923794.7879754602
27.0,1.0,1.0,19.3879,0.0,18.0,0,0,1970.0,4.85,413154.8083261058
36.5,2.0,1.0,17.1121392,0.0,7.0,0,0,1976.0,5.82,663522.8989361703
35.0,2.0,2.0,19.9578447,0.0,21.0,0,0,1900.0,1.44,747427.8625277162
66.0,3.0,1.0,20.0328,1.0,30.0,0,1,1955.0,7.12,747427.8625277162
80.44,3.0,0.0,18.5305409,1.0,19.0,0,0,,0.62,657043.248427673
50.0,3.0,1.0,16.99687958,0.0,7.0,0,0,1980.0,3.02,663522.8989361703
45.0,3.0,2.0,19.920612,0.0,16.0,0,0,1940.0,1.82,747427.8625277162
45.5,2.0,0.0,18.6632267,0.0,52.0,0,0,1961.0,0.57,737720.9866291344
104.1,3.0,1.0,20.9945333,1.0,32.0,0,1,2000.0,2.96,923794.7879754602
143.0,5.0,3.0,18.57508203,0.0,3.0,0,1,2010.0,6.34,737720.9866291344
38.3,2.0,1.0,19.3833,1.0,18.0,0,0,,5.18,413154.8083261058
47.7,3.0,0.0,17.06274,0.0,35.0,0,0,,2.31,663522.8989361703
31.86,2.0,1.0,22.57244,0.0,4.0,0,0,,2.23,491590.74011299433
63.4,3.0,3.0,18.6216651,0.0,13.0,0,0,,2.19,737720.9866291344
40.5,2.0,1.0,21.00010815,1.0,26.0,0,0,1961.0,2.29,923794.7879754602
84.0,4.0,1.0,20.92156,1.0,12.0,0,0,1977.0,7.47,923794.7879754602
49.4,2.0,0.0,18.54534,0.0,5.0,0,0,2020.0,3.54,657043.248427673
41.25,2.0,2.0,18.0079,0.0,54.0,0,1,1920.0,0.65,411446.35302390996
89.9,4.0,3.0,19.4802,1.0,23.0,0,0,2023.0,2.65,413154.8083261058
44.0,3.0,0.0,19.88288152,0.0,5.0,0,0,2016.0,5.44,747427.8625277162
39.0,2.0,1.0,17.0565,0.0,15.0,0,0,2000.0,2.52,663522.8989361703
37.27,2.0,2.0,19.9616826,0.0,20.0,0,0,1912.0,2.11,747427.8625277162
34.0,2.0,1.0,20.97718977,1.0,25.0,0,0,1960.0,2.14,923794.7879754602
48.0,3.0,1.0,17.9692404,0.0,13.0,0,0,1980.0,2.13,411446.35302390996
51.04,2.0,2.0,17.0276526,0.0,62.0,0,0,1930.0,0.49,663522.8989361703
60.0,3.0,3.0,21.05990713,1.0,15.0,0,1,2014.0,9.99,923794.7879754602
40.0,2.0,2.0,22.5559,0.0,41.0,0,0,,0.95,491590.74011299433
49.0,3.0,1.0,20.9903294,1.0,21.0,0,0,1980.0,4.52,923794.7879754602
43.0,2.0,1.0,18.0339,0.0,17.0,0,0,1970.0,2.7,411446.35302390996
45.67,2.0,3.0,17.0247105,1.0,11.0,0,1,2022.0,0.74,663522.8989361703
73.8,4.0,1.0,18.989018,0.0,6.0,0,0,1994.0,4.09,442685.6430594901
57.0,3.0,1.0,18.98941463,0.0,0.0,0,0,1985.0,6.57,442685.6430594901
53.0,3.0,1.0,18.52263436,1.0,8.0,0,0,1979.0,1.09,657043.248427673
70.84,3.0,1.0,21.0505,1.0,9.0,1,0,2022.0,7.13,923794.7879754602
44.0,2.0,2.0,19.460037,0.0,1.0,0,1,,2.8,413154.8083261058
34.32,2.0,2.0,18.01077398,0.0,16.0,0,0,1910.0,1.59,411446.35302390996
70.91,4.0,1.0,20.05430494,0.0,7.0,0,0,2008.0,9.16,747427.8625277162
43.29,2.0,1.0,20.88478,1.0,10.0,0,0,2023.0,8.72,923794.7879754602
56.2,2.0,0.0,21.2071,0.0,14.0,0,0,,15.89,923794.7879754602
37.8,2.0,0.0,20.9821169,1.0,30.0,0,0,1968.0,1.76,923794.7879754602
36.0,2.0,1.0,18.5507762613054,1.0,3.0,1,1,,7.0,737720.9866291344
71.34,3.0,0.0,18.48446,0.0,7.0,0,1,1993.0,6.78,657043.248427673
37.0,2.0,1.0,19.49309,0.0,28.0,0,0,1967.0,5.85,413154.8083261058
51.46,2.0,1.0,17.0237781,0.0,51.0,0,0,1965.0,0.85,663522.8989361703
49.05,2.0,1.0,20.9948343,0.0,0.0,0,0,,9.05,923794.7879754602
58.0,3.0,0.0,18.542591,1.0,74.0,0,0,1960.0,0.32,657043.248427673
70.0,3.0,1.0,16.9652,1.0,10.0,0,0,1990.0,3.89,568970.2777777778
44.6,2.0,0.0,18.60441,0.0,8.0,0,0,2001.0,4.08,737720.9866291344
36.0,2.0,1.0,21.16966094,0.0,9.0,0,0,1970.0,2.12,331119.6569037657
39.97,2.0,0.0,23.1213,1.0,8.0,0,0,,3.46,445351.94527363183
53.9,2.0,1.0,20.94315659,1.0,7.0,0,0,2000.0,13.47,923794.7879754602
39.0,2.0,0.0,18.9764299,0.0,14.0,0,0,,4.33,442685.6430594901
100.0,4.0,1.0,18.57156,1.0,3.0,1,0,2012.0,5.37,737720.9866291344
69.0,3.0,0.0,18.61921,1.0,14.0,0,0,2019.0,2.51,737720.9866291344
60.0,2.0,2.0,21.00546,0.0,33.0,0,0,1928.0,1.27,923794.7879754602
37.0,2.0,1.0,22.5562697,0.0,28.0,0,0,1980.0,0.98,491590.74011299433
51.18,2.0,1.0,18.53829,0.0,55.0,0,0,1950.0,0.94,657043.248427673
56.76,2.0,0.0,21.0259898,1.0,16.0,0,1,2022.0,8.99,923794.7879754602
76.4,3.0,3.0,20.8838,1.0,11.0,1,1,2002.0,9.12,923794.7879754602
89.0,5.0,1.0,16.9633026,0.0,21.0,0,0,1981.0,4.64,663522.8989361703
52.5,3.0,3.0,22.01424,0.0,23.0,0,0,,1.82,503505.2635135135
58.0,3.0,0.0,22.581305,1.0,11.0,0,1,2022.0,3.69,491590.74011299433
72.33,3.0,2.0,21.01431,0.0,77.0,0,0,1950.0,1.82,923794.7879754602
46.0,3.0,1.0,18.4415,1.0,0.0,0,0,1980.0,6.85,657043.248427673
44.86,2.0,0.0,19.39208,0.0,8.0,0,0,1980.0,4.44,413154.8083261058
57.8,3.0,1.0,21.09928,1.0,19.0,0,0,1982.0,6.53,923794.7879754602
45.0,2.0,1.0,19.4605491,0.0,7.0,0,1,,5.41,413154.8083261058
38.0,2.0,0.0,23.1632443,0.0,24.0,0,0,,1.37,445351.94527363183
69.0,3.0,2.0,16.9224689,0.0,21.0,0,1,1910.0,2.13,568970.2777777778
44.7,3.0,1.0,19.980285,0.0,8.0,0,1,1969.0,3.02,747427.8625277162
61.0,2.0,0.0,17.0529089,0.0,15.0,0,0,,2.12,663522.8989361703
46.0,3.0,1.0,18.58084,0.0,4.0,0,0,2012.0,5.4,737720.9866291344
52.81,2.0,2.0,21.1334109,0.0,12.0,0,1,1940.0,0.68,331119.6569037657
57.8,3.0,1.0,19.1505,0.0,4.0,0,0,1980.0,4.02,312877.4539007092
52.8,3.0,1.0,22.0031,1.0,2.0,0,0,2022.0,4.44,503505.2635135135
49.0,2.0,0.0,23.10813,0.0,14.0,0,0,1988.0,2.92,445351.94527363183
34.2,2.0,1.0,18.58137,0.0,21.0,0,0,,9.38,737720.9866291344
70.0,3.0,0.0,17.0544595,0.0,17.0,0,0,1956.0,2.13,663522.8989361703
46.0,2.0,0.0,18.59723,0.0,25.0,0,0,1970.0,8.02,737720.9866291344
86.02,4.0,1.0,18.47149,0.0,0.0,0,0,1999.0,7.17,657043.248427673
33.8,1.0,2.0,19.936903,0.0,42.0,0,1,,1.67,747427.8625277162
62.0,3.0,0.0,20.99201,1.0,19.0,0,0,2020.0,6.18,923794.7879754602
45.0,2.0,3.0,20.99829,1.0,28.0,1,0,2011.0,6.69,923794.7879754602
64.8,3.0,0.0,20.93566,0.0,18.0,0,0,2015.0,4.66,923794.7879754602
74.4,4.0,1.0,22.5325,0.0,9.0,0,0,1992.0,3.67,491590.74011299433
72.87,3.0,2.0,20.8978562,0.0,4.0,0,0,1955.0,7.91,923794.7879754602
62.42,2.0,3.0,20.95676,1.0,14.0,0,1,2022.0,3.21,923794.7879754602
43.55,2.0,2.0,14.555833,0.0,47.0,0,0,1930.0,1.04,500654.9549763033
63.0,3.0,1.0,16.9984843,0.0,4.0,1,1,2014.0,3.95,663522.8989361703
41.85,2.0,3.0,16.948905,1.0,1.0,1,1,2023.0,0.98,568970.2777777778
46.0,3.0,1.0,18.49487,1.0,0.0,0,0,1974.0,4.97,657043.248427673
47.45,2.0,1.0,14.549937,1.0,14.0,0,1,1981.0,2.6,500654.9549763033
52.97,2.0,3.0,18.9402,1.0,2.0,1,1,2021.0,6.71,442685.6430594901
50.5,2.0,0.0,21.0346955,1.0,4.0,1,0,2018.0,4.68,923794.7879754602
74.0,3.0,3.0,20.8985775,1.0,14.0,0,1,2013.0,8.58,923794.7879754602
45.6,2.0,1.0,16.948,1.0,21.0,0,1,,1.92,568970.2777777778
67.4,4.0,1.0,20.0225616,1.0,11.0,0,0,1980.0,7.51,747427.8625277162
55.0,2.0,0.0,21.123,0.0,6.0,0,0,,8.9,923794.7879754602
42.0,2.0,2.0,17.0239781,0.0,31.0,0,0,1905.0,0.53,663522.8989361703
49.0,3.0,1.0,17.99265688,0.0,9.0,0,0,1990.0,0.85,411446.35302390996
45.0,2.0,0.0,19.9429,0.0,12.0,0,0,1970.0,4.47,747427.8625277162
30.0,2.0,1.0,20.90486,1.0,17.0,0,0,1980.0,6.76,923794.7879754602
37.68,2.0,1.0,19.4326,0.0,9.0,0,0,,2.19,413154.8083261058
70.0,3.0,0.0,19.154,0.0,4.0,0,0,2022.0,3.19,312877.4539007092
44.71,2.0,0.0,19.9937,1.0,6.0,0,0,2023.0,4.39,747427.8625277162
25.1,1.0,1.0,18.68092,1.0,5.0,0,0,1980.0,1.87,737720.9866291344
48.07,3.0,1.0,20.9419732,0.0,21.0,0,0,1956.0,7.07,923794.7879754602
57.0,2.0,1.0,19.9772311,1.0,7.0,1,0,2007.0,5.26,747427.8625277162
36.6,2.0,1.0,20.969,1.0,24.0,0,0,1970.0,3.03,923794.7879754602
38.0,3.0,2.0,17.9770586,0.0,5.0,0,0,,1.86,411446.35302390996
63.0,3.0,1.0,18.57309,0.0,2.0,0,0,1984.0,5.27,737720.9866291344
93.82,4.0,2.0,14.5294,0.0,16.0,0,1,1905.0,2.11,500654.9549763033
39.0,2.0,0.0,21.14297,0.0,6.0,0,0,,9.62,923794.7879754602
74.8,4.0,3.0,18.4269518,1.0,0.0,0,1,2014.0,8.21,657043.248427673
73.44,3.0,0.0,17.03599,0.0,38.0,0,0,1900.0,1.29,663522.8989361703
38.09,2.0,1.0,20.9344858,1.0,25.0,0,0,1968.0,4.77,923794.7879754602
64.2,3.0,1.0,21.05084159,1.0,10.0,0,1,1973.0,4.61,923794.7879754602
40.86,2.0,3.0,18.03695,0.0,7.0,1,0,2022.0,2.42,411446.35302390996
45.0,2.0,3.0,16.8929282,1.0,8.0,0,1,2003.0,3.84,568970.2777777778
73.48,3.0,0.0,21.0025296,1.0,20.0,0,0,2021.0,5.98,923794.7879754602
46.7,2.0,0.0,18.61806,1.0,7.0,0,0,,2.36,737720.9866291344
51.26,2.0,1.0,23.1565833,0.0,60.0,0,0,,0.79,445351.94527363183
38.61,2.0,1.0,19.41243768,0.0,5.0,0,0,1932.0,3.02,413154.8083261058
60.91,3.0,2.0,19.4770911,0.0,11.0,0,0,,1.83,413154.8083261058
48.06,2.0,3.0,19.4822,0.0,4.0,0,0,2013.0,4.77,413154.8083261058
62.0,4.0,1.0,23.16986517,0.0,29.0,0,0,1975.0,1.78,445351.94527363183
75.0,3.0,1.0,19.9447037,1.0,90.0,0,0,2008.0,0.58,747427.8625277162
59.0,3.0,3.0,21.067004,0.0,13.0,0,1,2017.0,8.37,923794.7879754602
69.9,3.0,0.0,21.14331,0.0,4.0,0,0,2004.0,10.65,923794.7879754602
54.0,3.0,1.0,20.974649,1.0,21.0,0,0,1980.0,6.16,923794.7879754602
39.21,2.0,2.0,18.0154142,0.0,8.0,0,1,1954.0,1.98,411446.35302390996
26.41,1.0,1.0,19.3905,0.0,11.0,0,0,1966.0,4.57,413154.8083261058
62.0,3.0,1.0,20.9461397,0.0,22.0,0,0,1980.0,10.57,923794.7879754602
85.0,3.0,2.0,17.0354873,0.0,41.0,0,0,,0.97,663522.8989361703
60.0,3.0,0.0,19.9594,0.0,6.0,0,0,1990.0,4.73,747427.8625277162
48.5,2.0,1.0,20.93617,1.0,18.0,0,0,,7.03,923794.7879754602
37.0,2.0,1.0,19.9083594,1.0,20.0,0,0,1969.0,4.07,747427.8625277162
85.85,3.0,2.0,21.01232,1.0,113.0,0,0,1900.0,0.79,923794.7879754602
39.5,2.0,2.0,19.4664,0.0,25.0,0,0,,1.19,413154.8083261058
108.0,4.0,1.0,21.08082,1.0,0.0,1,0,2010.0,10.27,923794.7879754602
31.79,2.0,3.0,18.65387,1.0,72.0,0,0,2022.0,0.41,737720.9866291344
62.11,3.0,0.0,21.027242,1.0,23.0,0,0,2002.0,7.06,923794.7879754602
45.0,2.0,3.0,16.95922,1.0,6.0,1,0,2016.0,2.86,568970.2777777778
57.0,3.0,1.0,19.4331,1.0,12.0,0,0,1973.0,2.26,413154.8083261058
80.0,4.0,1.0,18.48703,0.0,7.0,0,1,2000.0,6.22,657043.248427673
52.23,2.0,3.0,17.0247105,1.0,11.0,0,0,2022.0,0.74,663522.8989361703
57.0,3.0,1.0,18.46917602,0.0,0.0,0,0,1970.0,4.95,657043.248427673
70.99,3.0,3.0,20.90410744,1.0,15.0,0,1,2010.0,6.85,923794.7879754602
52.0,3.0,2.0,20.99757,0.0,23.0,0,0,1936.0,3.29,923794.7879754602
46.4,3.0,0.0,18.46122,1.0,0.0,0,0,1974.0,5.52,657043.248427673
54.0,3.0,1.0,18.62449,1.0,7.0,0,0,1975.0,4.58,737720.9866291344
47.4,2.0,3.0,20.93986,1.0,35.0,0,0,2016.0,4.45,923794.7879754602
85.0,3.0,1.0,19.9157,0.0,1.0,0,0,,5.11,747427.8625277162
64.25,3.0,2.0,21.0191672,1.0,50.0,0,0,1954.0,1.95,923794.7879754602
62.6,4.0,1.0,21.061,0.0,12.0,0,1,2022.0,11.2,923794.7879754602
62.0,3.0,1.0,18.5933,0.0,5.0,0,0,1992.0,4.73,737720.9866291344
45.8,2.0,1.0,20.9059102146174,1.0,15.0,0,0,,6.66,923794.7879754602
55.0,2.0,1.0,19.8034583,0.0,0.0,0,0,2000.0,9.67,747427.8625277162
61.3,3.0,3.0,19.9775281,0.0,15.0,0,1,2000.0,3.78,747427.8625277162
48.8,2.0,1.0,16.97046702,1.0,8.0,0,1,,3.93,568970.2777777778
79.0,3.0,1.0,19.02132511,0.0,48.0,0,0,1970.0,0.45,442685.6430594901
43.0,2.0,0.0,20.94038,0.0,26.0,0,0,1977.0,4.48,923794.7879754602
47.22,3.0,1.0,19.4955,0.0,17.0,0,0,1969.0,5.3,413154.8083261058
52.52,2.0,1.0,19.5153946,1.0,0.0,1,0,2014.0,5.4,413154.8083261058
78.0,3.0,3.0,20.98738605,1.0,14.0,0,1,2006.0,4.28,923794.7879754602
38.0,3.0,2.0,17.9770586,0.0,5.0,0,0,,1.86,411446.35302390996
28.0,1.0,0.0,21.04134,0.0,13.0,0,0,2020.0,4.53,923794.7879754602
41.4,2.0,0.0,20.95336,1.0,9.0,0,0,2023.0,5.1,923794.7879754602
53.0,3.0,1.0,18.03782,0.0,12.0,0,0,1975.0,3.1,411446.35302390996
88.0,4.0,0.0,18.6192124,0.0,14.0,1,0,2007.0,2.51,737720.9866291344
55.67,2.0,1.0,21.04201,1.0,13.0,0,0,2003.0,7.93,923794.7879754602
72.0,5.0,0.0,23.18679,0.0,20.0,0,0,1980.0,2.77,445351.94527363183
49.0,3.0,1.0,19.9480981,0.0,9.0,0,0,1987.0,4.37,747427.8625277162
53.0,3.0,0.0,18.05035,0.0,20.0,0,0,1960.0,3.32,411446.35302390996
86.27,3.0,2.0,17.0632247,0.0,27.0,0,1,1910.0,2.37,663522.8989361703
52.93,3.0,2.0,19.4376,0.0,7.0,0,0,,1.51,413154.8083261058
62.83,3.0,1.0,14.5528116,0.0,67.0,0,1,,0.79,500654.9549763033
82.2,4.0,1.0,18.60513456,0.0,4.0,0,1,2007.0,3.81,737720.9866291344
63.34,3.0,1.0,18.49126,1.0,1.0,0,0,2022.0,10.62,737720.9866291344
65.0,3.0,1.0,20.99518,1.0,10.0,1,0,2023.0,6.96,923794.7879754602
53.0,2.0,3.0,20.9187652,0.0,29.0,0,0,,6.27,923794.7879754602
73.35,3.0,3.0,19.53913,1.0,0.0,0,1,2011.0,6.1,413154.8083261058
38.0,2.0,1.0,19.95421,1.0,15.0,1,0,2018.0,2.11,747427.8625277162
39.0,2.0,1.0,20.95005296,1.0,8.0,0,1,2017.0,5.35,923794.7879754602
60.2,3.0,1.0,21.04748,1.0,31.0,0,1,1971.0,7.56,923794.7879754602
27.4,2.0,3.0,19.91223,0.0,13.0,0,0,2018.0,3.45,747427.8625277162
39.24,2.0,3.0,21.07381,1.0,4.0,1,0,2022.0,5.38,923794.7879754602
84.26,4.0,3.0,19.562219,0.0,11.0,0,0,,8.53,413154.8083261058
46.87,2.0,3.0,20.9199,1.0,5.0,0,0,,5.89,923794.7879754602
121.17,6.0,0.0,18.50758,0.0,6.0,0,0,,5.92,657043.248427673
100.0,4.0,2.0,16.9319,0.0,77.0,0,0,1930.0,0.74,568970.2777777778
46.55,2.0,1.0,19.39,1.0,14.0,0,0,1971.0,4.79,413154.8083261058
110.0,4.0,1.0,16.907,0.0,13.0,0,0,,5.78,568970.2777777778
100.8,3.0,0.0,19.92137,0.0,24.0,0,0,1920.0,1.89,747427.8625277162
70.0,2.0,2.0,19.927445,0.0,24.0,0,0,1935.0,2.13,747427.8625277162
27.0,1.0,2.0,19.4414409,0.0,12.0,0,0,,1.82,413154.8083261058
97.04,4.0,0.0,16.97861,0.0,2.0,0,0,,2.92,568970.2777777778
51.4,2.0,0.0,17.0920259,1.0,6.0,0,0,2019.0,6.19,663522.8989361703
50.5,2.0,1.0,21.10027,1.0,33.0,1,0,2014.0,6.63,923794.7879754602
112.0,5.0,3.0,17.0623108,0.0,6.0,0,1,2003.0,6.89,663522.8989361703
49.0,2.0,0.0,17.03772,0.0,54.0,0,0,1958.0,0.79,663522.8989361703
63.0,3.0,1.0,18.56132,0.0,0.0,0,0,2019.0,6.76,737720.9866291344
46.0,2.0,2.0,20.9870859,0.0,33.0,0,0,1954.0,3.75,923794.7879754602
36.84,2.0,2.0,19.9368,0.0,40.0,1,1,,1.68,747427.8625277162
51.5,2.0,1.0,21.05153,1.0,29.0,0,0,2001.0,7.48,923794.7879754602
73.0,3.0,2.0,19.9271,0.0,25.0,0,0,1970.0,2.51,747427.8625277162
53.0,2.0,0.0,21.0076793,1.0,0.0,1,1,1999.0,10.82,923794.7879754602
121.0,4.0,2.0,17.99826,0.0,28.0,0,0,1904.0,0.62,411446.35302390996
46.6,2.0,1.0,18.55737,0.0,2.0,0,0,2012.0,6.92,737720.9866291344
101.68,3.0,2.0,19.01916,0.0,86.0,0,0,,0.36,442685.6430594901
